"store","websites","attribute_set","type","category_ids","sku","has_options","status","is_recurring","visibility","tax_class_id","ballotin","type_chocolat","creareseo_discontinued","hierarchie_sap","baf_cap","store_in_nitrogento_cache","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gr_ean","gross_weight","ean13","weiss_conservation","creareseo_discontinued_product","weiss_valeurs_nutritionnelles","width","height","depth","weiss_vn_energie_kcal","weiss_vn_energie_kj","weiss_vn_fibres","weiss_vn_glucides","weiss_vn_mag_ags","weiss_vn_mg","weiss_vn_proteines","weiss_vn_sel","weiss_vn_sucres","price","special_price","weight","msrp","prix_kilo","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","gr_valid_through","description","short_description","meta_keyword","custom_layout_update","secrets_texte1","allergenes","keyfeatures","weiss_ingredients","weiss_allergenes","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"default","base","Default_Source","simple","38,51,62,68,83,87,93,96,100,110,111,117","1030303","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U08T015S0054","0","Oui","Napolitains, 36 Chocolats 7g, Ebène 72%","Napolitains Weiss- Coffret de chocolat Ebène 72%","Amateurs de chocolat Noir, le coffret Ebène du chocolatier Weiss ne vous laissera pas indiffèrent avec ses 72% de cacao. Découvrez le en ligne!","/c/o/coffret-ebene.jpg","/c/o/coffret-ebene.jpg","/c/o/coffret-ebene.jpg","napolitains-chocolats-ebene","napolitains-chocolats-ebene.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Coffret NAPOLITAINS, 36 CHOCOLATS 7G, EBÈNE 72%","Coffret NAPOLITAINS, 36 CHOCOLATS 7G, EBÈNE 72%","Coffret NAPOLITAINS, 36 CHOCOLATS 7G, EBÈNE 72%"," ","Utiliser config","Utiliser config","Non","","0.405","3595180302039","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2370","568","12,5","31,2","26,5","43,6","8,4","0,01","27,7","14.0000","","0.2500","","56.0000","","","","","","","","&nbsp;","Ce napolitain chocolat Noir 72% se caractérise par la rondeur et douceur de fèves d'Équateur alliées à la puissance du cacao africain. <br />
Long en bouche, ce moulage de chocolat surprendra par son goût profond et sa longueur en bouche.<br />
Ce coffret de napolitains conviendra parfaitement aux amateurs de chocolat noir.
Puissance d'un chocolat noir classique et viril, &agrave; la finale ronde et suave.","","","Fèves de cacao, sucre, beurre de cacao, vanille","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, sésame, lait, et soja.","","Fèves de cacao, sucre, beurre de cacao, vanille","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, sésame, lait, et soja.","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2017-07-19 14:02:27","","1","0","1","1","1","0.0000","1","0","0","1","1","Napolitains, 36 Chocolats 7g, Ebène 72%","1","simple","",""
"default","base","Default_Source","simple","100","1030304","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U08T015S0054","0","Oui","Napolitains, 36 Chocolats 7g, Ibaria 67% orange","Coffret Napolitains IBARIA 67% à l'orange - Chocolaterie Weiss","Le chocolat à l'orange est un standard que Weiss a remanié dans sa sélection de napolitains à l'orange. Découvrez le coffret Ibaria en ligne sur www.weiss.fr","/c/o/coffret-ibaria.jpg","/v/i/visuel-napo-ibaria.jpg","/c/o/coffret-ibaria.jpg","napolitains-chocolats-ibaria-orange","napolitains-chocolats-ibaria-orange.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","COFFRET NAPOLITAINS, 36 CHOCOLATS 7G, IBARIA 67% ORANGE","Accompagnement Café Ibaria à l'orange","COFFRET NAPOLITAINS, 36 CHOCOLATS 7G, IBARIA 67% ORANGE"," ","Utiliser config","Utiliser config","Non","","","3595180302046","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","8.8oz","2171","26.9","20.3","33.8","520","10.2","6.9","42.9","14.0000","","0.2500","","56.0000","","","","","","","","&nbsp;","Décliné de la célèbre orangette, ce napolitain Ibaria 67% est un chocolat corsé au goût acidulé.<br />
La générosité des oranges de Navel alliée à la subtilité des fèves d'Amérique centrale font de ce napolitain un chocolat d'exception.<br/>
Ce coffret de 250g contient 36 napolitains de 7g chacun.
Energie d'un chocolat noir, puissant et acidul&eacute;, aux fines &eacute;corces d'orange.","","","Fèves de cacao, sucre, beurre de cacao, orange (13%), sirop de glucose, vanille, émulsifiant: lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, lait, sésame, et œuf.","","Fèves de cacao, sucre, beurre de cacao, orange (13%), sirop de glucose, vanille, émulsifiant: lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, lait, sésame, et œuf.","36.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","Napolitains, 36 Chocolats 7g, Ibaria 67% orange","1","simple","",""
"default","base","Default_Source","simple","51,62,68,77,87,93,96,100,110,111,117","1030305","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Lait","","W02V04U08T015S0054","0","Oui","Napolitains, 36 Chocolats 7g, Lait Entier 37%","Napolitains Lait Entier - 36 napolitains de chocolat au lait entier. - Chocolat Weiss","Doux et onctueux, redécouvrez un chocolat au lait 37% dans les napolitains Weiss. A apprécier à tous moments de la journée !","/c/o/coffret-lait-entier.jpg","/v/i/visuel-napo-lait.jpg","/c/o/coffret-lait-entier.jpg","napolitains-chocolats-lait-entier","napolitains-chocolats-lait-entier.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","NAPOLITAINS, 36 CHOCOLATS 7G, LAIT ENTIER 37%","Accompagnement Café Lait Entier","NAPOLITAINS, 36 CHOCOLATS 7G, LAIT ENTIER 37%"," ","Utiliser config","Utiliser config","Non","3595180302053","0.405","3595180302053","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2390","570","3,2","49,3","22,4","37,4","7,5","0,19","48,6","14.0000","","0.2500","","56.0000","","","","","","","","&nbsp;","La douceur du lait mélangée à la puissance du cacao offrent un chocolat onctueux et fondant.<br />
La touche de miel  en fin de dégustation est  très appréciée des enfants pour son côté sucré. <br />
Ce coffret contient 36 napolitains de chocolat au lait 37%.","","","Sucre, beurre de cacao, LAIT en poudre, fèves de cacao, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et œuf.","Chocolat au lait 37%
36 napolitains 
Onctueux et fondant
Très apprécié par les enfants.","Sucre, beurre de cacao, LAIT en poudre, fèves de cacao, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et œuf.","385.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Napolitains, 36 Chocolats 7g, Lait Entier 37%","1","simple","",""
"default","base","Default_Source","simple","38,40,51,59,61,62,68,74,76,77,83,87,89,99,100,110,111,116,118","1030306","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Ass.","","W02V04U08T015S0054","0","Oui","Napolitains, 36 Chocolats 7g, Découverte Gourmande","Coffret 36 Napolitains Découverte Gourmande","Une belle idée cadeau à offrir !","/c/o/coffret-napo-decouverte.jpg","/c/o/coffret-napo-decouverte.jpg","/c/o/coffret-napo-decouverte.jpg","napolitains-chocolats-decouverte-gourmande","napolitains-chocolats-decouverte-gourmande.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","NAPOLITAINS, 36 CHOCOLATS 7G, DÉCOUVERTE GOURMANDE","NAPOLITAINS, 36 CHOCOLATS 7G, DÉCOUVERTE GOURMANDE","NAPOLITAINS, 36 CHOCOLATS 7G, DÉCOUVERTE GOURMANDE"," ","Utiliser config","Utiliser config","Non","3595180302060","1.0405","3595180302060","A conserver à l'abri de la chaleur, de l'humidité et des odeurs.","","Énergie : 2422kJ / 581kcal, matières grasses : 38,0g, dont acides gras saturés : 24,3g, glucides : 51,6g, dont sucres : 35,6g, protéines : 7,0g, sel : 0,02g","","","","2333","558","8,6","41,4","23,3","38,7","7,6","0,07","36,9","18.3000","","0.2500","","73.2000","","","","","","","","&nbsp;","Plaisir &agrave; partager les napolitains invent&eacute;s par Weiss en 1912.<br />
D&eacute;couvrez avec goumandise cet assortiment de Napolitains au Lait Entier 37% , Grand Noir 57%, Ibaria 67% &agrave; l'orange &amp; Eb&egrave;ne Noir 72%.<br />
Cette s&eacute;lection est un cadeau d'excellence pour les amateurs de chocolat.","","","Fèves de cacao, sucre, beurre de cacao, LAIT en poudre, orange, sirop de glucose, vanille, émulsifiant: lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et œuf.","Sélection de 36 Napolitains
Un cadeau idéal à offrir !","Fèves de cacao, sucre, beurre de cacao, LAIT en poudre, orange, sirop de glucose, vanille, émulsifiant: lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et œuf.","103.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Napolitains, 36 Chocolats 7g, Découverte Gourmande","1","simple","",""
"default","base","Default_Source","simple","33,50,82,89,92,95","1066046","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U07T010S0040","0","Oui","Perles d'Orange","Perles d'Orange - Ecorces d'oranges au chocolat noir Weiss","Dégustez les perles d'oranges des chocolats Weiss, et appréciez la finesse des écorces d'oranges confites enrobées de chocolat noir.  Commandez ce coffret en ligne.","/p/e/perle-orange.jpg","/p/e/perle-orange.jpg","/p/e/perle-orange.jpg","perles-d-orange","perles-d-orange.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Perles d'orange - Chocolat Weiss","Perles d'orange - Chocolat Weiss","Perles d'orange - Chocolat Weiss"," ","Utiliser config","Utiliser config","Non","","","3595181066046","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2.64oz","1987","28.2","14.8","25.1","476","7.6","5.2","53.5","7.8000","","0.0750","","104.0000","2011-07-24 00:00:00","2011-07-26 00:00:00","","","","","","&nbsp;","<p>Savourez la finesse des &eacute;corces d'oranges confites enrob&eacute;es de chocolat noir.</p>
<p>Cubes d'oranges Confits chocolat Noir</p>","","","Fèves de cacao, sucre, orange (14%), beurre de cacao, sirop de glucose, cacao poudre, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, lait, oeuf, et sésame.","","Fèves de cacao, sucre, orange (14%), beurre de cacao, sirop de glucose, cacao poudre, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, lait, oeuf, et sésame.","35.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","Perles d'Orange","1","simple","",""
"default","base","Default_Source","simple","33,50,82,92,95","1066060","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U07T010S0040","0","Oui","Perles de Citron","Perles de Citron - Écorces de citron enrobées au chocolat noir Weiss ","Le perles de citron de la maison Weiss se marie harmonieusement au chocolat noir. Découvrez cette gourmandise en ligne sur chocolat weiss.","/p/e/perle-de-citron.jpg","/p/e/perle-de-citron.jpg","/p/e/perle-de-citron.jpg","perles-de-citron","perles-de-citron.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Perles de citron - Chocolat Weiss","Perles de citron - Chocolat Weiss","Perles de citron - Chocolat Weiss"," ","Utiliser config","Utiliser config","Non","","","3595180660603","A conserver à l'abri de la chaleur, craint l'humidité","","","","","","2.64oz","1968","26.9","14.8","25","471","8.8","6","51.2","7.8000","","0.0750","","104.0000","2011-07-24 00:00:00","2011-07-26 00:00:00","","","","","","&nbsp;","<p>Les perles de citron sont des gourmandises riches en ar&ocirc;me et en fra&icirc;cheur. Le mariage de l'&eacute;corce de citron confite, et du chocolat noir 67% apportent craquant et vitalit&eacute;.<br / >
Ce coffret contient 75g de bonbons chocolat &agrave; savourer toute la journ&eacute;e.</p>","","","Fèves de cacao, sucre, citron (14%), beurre de cacao, cacao poudre, sirop de glucose, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, extrait de vanille.","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, lait, et sésame.","","Fèves de cacao, sucre, citron (14%), beurre de cacao, cacao poudre, sirop de glucose, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, extrait de vanille.","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, lait, et sésame.","166.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","Perles de Citron","1","simple","",""
"default","base","Default_Source","simple","33,50,82,92,95,96,110,111,117","1066049","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Ass.","","W02V04U07T010S0040","0","Oui","Duo de Noisettes","Duo de noisettes - Gourmandises Chocolat Weiss","Découvrez la gourmandise Duo de noisette ou vous apprécierez le craquant d'une noisette allié à la subtilité d'un chocolat noir ou la finesse d'un chocolat au lait. ","/d/u/du-noisette.jpg","/d/u/du-noisette.jpg","/d/u/du-noisette.jpg","duo-de-noisettes","duo-de-noisettes.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info"," Duo de noisettes - Chocolat weiss"," Duo de noisettes - Chocolat weiss"," Duo de noisettes - Chocolat weiss"," ","Utiliser config","Utiliser config","Non","","","359518066049","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2430","585","7,1","34,4","15,8","44,4","10,1","0,07","30,2","7.8000","","0.0750","","104.0000","","","","","","","","&nbsp;","<p>Partagez le plaisir du craquant d'une noisette d&eacute;licatement torr&eacute;fi&eacute;e, recouverte de chocolat noir ou de chocolat au lait.</p>
Noisettes enrobées de chocolat noir et lait","","","NOISETTE (34%), sucre, fèves de cacao, beurre de cacao, LAIT en poudre, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","","NOISETTE (34%), sucre, fèves de cacao, beurre de cacao, LAIT en poudre, agents d'Enrobage : gomme arabique et laque, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","45.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Duo de Noisettes","1","simple","",""
"default","base","Default_Source","simple","35,53,79","1028026","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U06T009S0039","0","Oui","Poudre de Cacao - 250g","La Poudre de cacao Weiss pour vos préparations.","Patissier amateur ou professionnel, découvrez une poudre de cacao % pour ajouter le petit plus à votre spécialité. Disponible sur notre boutique en ligne.","/c/a/cacao_1.jpg","/c/a/cacao_1.jpg","/c/a/cacao_1.jpg","poudre-de-cacao","poudre-de-cacao.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Poudre de cacao - Weiss","Poudre de cacao - Weiss","Poudre de cacao - Weiss"," ","Utiliser config","Utiliser config","Non","","","3595180280269","A conserver à l'abri de la chaleur, craint l'humidité","","","","","","1548","370","29,9","8,9","12,6","21","19,4","0,01","0,4","20.4000","","0.2500","","30.2000","","","","","","","","&nbsp;","<p>Tout l'ar&ocirc;me et la force du cacao sont concentr&eacute;s dans cette poudre fine.<br /> <br />Elle est id&eacute;ale pour la pr&eacute;paration de chocolat chaud lors des veill&eacute;es d'hiver, de petits d&eacute;jeuners vitamin&eacute;s, et pour r&eacute;aliser des p&acirc;tes &agrave; cr&ecirc;pes au chocolat.<br /> <br />Ce cacao peut &ecirc;tre &eacute;galement utilis&eacute; pour la p&acirc;tisserie et l'enrobage de truffe. Une recette de <a href=""/la-maison/foret-noire-aux-framboises/""><strong>for&ecirc;t noire</strong></a> est propos&eacute;e sur le dos de la bo&icirc;te.</p>
<p>100% de cacao minimum</p>","","","100 % fèves de cacao","Fabriqué dans un atelier utilisant : fruits à coque, lait, oeuf soja, et sésame.","","100 % fèves de cacao","Fabriqué dans un atelier utilisant : fruits à coque, lait, oeuf soja, et sésame.","98.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Poudre de Cacao - 250g","1","simple","",""
"default","base","Default_Source","simple","30,34,50,59,61,71,87,92,97,99,110,111","1004025","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Praliné","","W02V04U08T014S0049","0","Oui","Coffret 18 Nougastelles","Coffret 18 Nougastelles pliées dans les Spécialités Weiss","Partagez un moment de convivialité et de dégustation avec les nougastelles de la maison Weiss. Découvrez ce bonbon chocolat praliné en ligne!","/n/o/nougastelle-petite.jpg","/n/o/nougastelle-petite-ferme.jpg","/n/o/nougastelle-petite.jpg","coffret-18-nougastelles","coffret-18-nougastelles.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Coffret 18 Nougastelles - Chocolat Weiss","Coffret 18 Nougastelles - Chocolat Weiss","Coffret 18 Nougastelles - Chocolat Weiss"," ","Utiliser config","Utiliser config","Non","","0.265","359518004025","A conserver à l'abri de la chaleur, craint l'humidité et les odeurs.","","","","","","2101","504","3,1","64,7","8,6","24,8","5,1","0,01","60,4","19.2000","","0.1900","","101.0500","","","","","","","","&nbsp;","<p>Pav&eacute;s de nougatine craquante fourr&eacute;s de pralin&eacute; amande-noisette et poudr&eacute;s d'amande.<br /><br />
Les amateurs de chocolat craquant savoureront la sp&eacute;cialit&eacute; st&eacute;phanoise dans un coffret de 18 nougastelles.</p>
Coffret de 18 nougastelles","","","Sucre, AMANDE (16%), beurre de cacao, NOISETTE (5%), fèves de cacao, sirop de glucose, LACTOSE, maltodextrine,  émulsifiant : lécithine de SOJA sans OGM, vanille, extrait de vanille, colorant : E141","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","","Sucre, AMANDE (16%), beurre de cacao, NOISETTE (5%), fèves de cacao, sirop de glucose, LACTOSE, maltodextrine,  émulsifiant : lécithine de SOJA sans OGM, vanille, extrait de vanille, colorant : E141","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","820.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Coffret 18 Nougastelles","1","simple","",""
"default","base","Default_Source","simple","30,34,50,71,87,92,97,99,102,110,112,118","1004026","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Praliné","","A renseigner","0","Oui","Coffret 28 nougastelles praliné","Coffret 28 Nougastelles Spécialité du chocolatier Stéphanois Weiss","La nougastelle est un chocolat praliné craquant enrobé d'amandes et de noisettes. Elle est la spécialité de la maison Weiss.","/n/o/nougastelles.jpg","/n/o/nougastelles.jpg","/n/o/nougastelles-grand-ferme.jpg","coffret-28-nougastelles","coffret-28-nougastelles.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Coffret de Nougastelles Weiss x 28","Coffret de Nougastelles Weiss x 28","Coffret de Nougastelles Weiss x 28 "," ","Utiliser config","Utiliser config","Non","","0.46","3595180040269","Conserver à l'abri de la chaleur, de l'humidité et des odeurs.","","","","","","2101","504","3,1","64,7","8,6","24,8","5,1","0,01","60,4","29.7000","","0.3000","","99.0000","","","","","","","","&nbsp;","<p>Pav&eacute;s de nougatine craquante fourr&eacute;s de pralin&eacute; amande-noisette et poudr&eacute;s d'amande.<br />
<br />Les amateurs de chocolat craquant savoureront la sp&eacute;cialit&eacute; st&eacute;phanoise dans un coffret de 28 nougastelles.</p>
Coffret de 28 nougastelles","","<reference name=""head"">
            <action method=""setRobots""><value>NOINDEX,FOLLOW</value></action>
        </reference>
","Sucre, AMANDE (16%), beurre de cacao, NOISETTE (5%), fèves de cacao, sirop de glucose, LACTOSE, maltodextrine,  émulsifiant : lécithine de SOJA sans OGM, vanille, extrait de vanille, colorant : E141","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","","Sucre, AMANDE (16%), beurre de cacao, NOISETTE (5%), fèves de cacao, sirop de glucose, LACTOSE, maltodextrine,  émulsifiant : lécithine de SOJA sans OGM, vanille, extrait de vanille, colorant : E141","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","32.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Coffret 28 nougastelles praliné","1","simple","",""
"default","base","Default_Source","simple","30,34,50,61,71,87,92,97,99,110,111,118","1004027","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Praliné","","A renseigner","0","Oui","Coffret 15 Nougamandines ","Spécialités Weiss - Les nougamandines au chocolat du chocolatier stéphanois","La nougamandine est le chocolat par excellence des stéphanois. Apprenez à la savourer avec le maître chocolatier Weiss.","/n/o/nougamandine-ferme.jpg","/n/o/nougamandine.jpg","/n/o/nougamandine-ferme.jpg","coffret-15-nougamandines","coffret-15-nougamandines.html","","Aucune mise à jour de mise en page","Bloc après Colonne Info","Coffret de 15 Nougamandines Spécialtés chocolat Weiss","Coffret de 15 Nougamandines Spécialtés chocolat Weiss","Coffret de 15 Nougamandines Spécialtés chocolat Weiss"," ","Utiliser config","Utiliser config","Non","","0.36","3595180040276","Conserver à l'abri de la chaleur, de l'humidité et des odeurs.
","","","","","","1957","471","3,5","66,2","3,8","20","6,3","0,01","61,2","19.9000","","0.2000","","99.5000","2011-11-01 00:00:00","2024-11-27 00:00:00","","","","","","&nbsp;","<p>D&eacute;lice d'une coque de fine nougatine fourr&eacute;e de pralin&eacute; fondant saupoudr&eacute;e d'amande.<br /><br />
Sp&eacute;cialit&eacute; de la maison Weiss, vous pourrez savourer 15 nougamandines dans cet &eacute;crin cadeau.</p>
Coffret de 15 bonbons","","","Sucre, AMANDE (20%), NOISETTE (7%), sirop de glucose, beurre de cacao, fèves de cacao, LACTOSE, maltodextrine, émulsifiant : lécithine de SOJA sans OGM, vanille, colorant : E141, extrait de vanille.","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","","Sucre, AMANDE (20%), NOISETTE (7%), sirop de glucose, beurre de cacao, fèves de cacao, LACTOSE, maltodextrine, émulsifiant : lécithine de SOJA sans OGM, vanille, colorant : E141, extrait de vanille.","Fabriqué dans un atelier utilisant : autres fruits à coque, oeuf, et sésame.","601.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Coffret 15 Nougamandines ","1","simple","",""
